date;ticker;price
2015-06-02;JPM;66.02
2015-06-03;JPM;66.7
2015-06-04;JPM;66.33
2015-06-05;JPM;67.42
2015-06-08;JPM;66.89
2015-06-09;JPM;67.18
2015-06-10;JPM;68.26
2015-06-11;JPM;68.52
2015-06-12;JPM;68.25
2015-06-15;JPM;67.99
2015-06-16;JPM;68.37
2015-06-17;JPM;68.14
2015-06-18;JPM;68.78
2015-06-19;JPM;68.08
2015-06-22;JPM;68.96
2015-06-23;JPM;69.75
2015-06-24;JPM;69.02
2015-06-25;JPM;68.65
2015-06-26;JPM;68.95
2015-06-29;JPM;67.2
2015-06-30;JPM;67.76
2015-07-01;JPM;68.07
2015-07-02;JPM;67.52
2015-07-06;JPM;67.33
2015-07-07;JPM;66.8
2015-07-08;JPM;65.43
2015-07-09;JPM;66.11
2015-07-10;JPM;67.05
2015-07-13;JPM;68.09
2015-07-14;JPM;69.04
2015-07-15;JPM;69.19
2015-07-16;JPM;69.56
2015-07-17;JPM;69.21
2015-07-20;JPM;69.26
2015-07-21;JPM;69.1
2015-07-22;JPM;70.08
2015-07-23;JPM;69.64
2015-07-24;JPM;68.91
2015-07-27;JPM;68.01
2015-07-28;JPM;68.05
2015-07-29;JPM;68.94
2015-07-30;JPM;69.04
2015-07-31;JPM;68.53
2015-08-03;JPM;68.53
2015-08-04;JPM;68.46
2015-08-05;JPM;68.73
2015-08-06;JPM;68.25
2015-08-07;JPM;68.05
2015-08-10;JPM;68.89
2015-08-11;JPM;68.23
2015-08-12;JPM;67.24
2015-08-13;JPM;67.55
2015-08-14;JPM;67.89
2015-08-17;JPM;68.07
2015-08-18;JPM;68.21
2015-08-19;JPM;67.6
2015-08-20;JPM;65.94
2015-08-21;JPM;63.6
2015-08-24;JPM;60.25
2015-08-25;JPM;59.91
2015-08-26;JPM;62.91
2015-08-27;JPM;64.48
2015-08-28;JPM;64.13
2015-08-31;JPM;64.1
2015-09-01;JPM;61.45
2015-09-02;JPM;62.57
2015-09-03;JPM;62.68
2015-09-04;JPM;61.5
2015-09-08;JPM;63.16
2015-09-09;JPM;62.18
2015-09-10;JPM;62.66
2015-09-11;JPM;62.56
2015-09-14;JPM;62.38
2015-09-15;JPM;63.58
2015-09-16;JPM;64.14
2015-09-17;JPM;62.65
2015-09-18;JPM;60.94
2015-09-21;JPM;61.45
2015-09-22;JPM;60.91
2015-09-23;JPM;60.64
2015-09-24;JPM;60.22
2015-09-25;JPM;61.47
2015-09-28;JPM;59.98
2015-09-29;JPM;59.84
2015-09-30;JPM;60.97
2015-10-01;JPM;61.42
2015-10-02;JPM;60.81
2015-10-05;JPM;62.02
2015-10-06;JPM;62.05
2015-10-07;JPM;62.13
2015-10-08;JPM;62.13
2015-10-09;JPM;61.93
2015-10-12;JPM;61.72
2015-10-13;JPM;61.55
2015-10-14;JPM;59.99
2015-10-15;JPM;61.89
2015-10-16;JPM;62.43
2015-10-19;JPM;62.22
2015-10-20;JPM;62.52
2015-10-21;JPM;62.06
2015-10-22;JPM;63.19
2015-10-23;JPM;63.87
2015-10-26;JPM;63.9
2015-10-27;JPM;63.64
2015-10-28;JPM;65.5
2015-10-29;JPM;65.21
2015-10-30;JPM;64.25
2015-11-02;JPM;65.54
2015-11-03;JPM;65.78
2015-11-04;JPM;65.85
2015-11-05;JPM;66.44
2015-11-06;JPM;68.46
2015-11-09;JPM;67.39
2015-11-10;JPM;67.68
2015-11-11;JPM;67.35
2015-11-12;JPM;66.0
2015-11-13;JPM;65.56
2015-11-16;JPM;66.51
2015-11-17;JPM;66.13
2015-11-18;JPM;67.45
2015-11-19;JPM;67.66
2015-11-20;JPM;67.54
2015-11-23;JPM;66.88
2015-11-24;JPM;66.78
2015-11-25;JPM;66.86
2015-11-27;JPM;67.17
2015-11-30;JPM;66.68
2015-12-01;JPM;67.61
2015-12-02;JPM;66.66
2015-12-03;JPM;65.8
2015-12-04;JPM;67.89
2015-12-07;JPM;67.0
2015-12-08;JPM;65.96
2015-12-09;JPM;65.46
2015-12-10;JPM;65.61
2015-12-11;JPM;64.07
2015-12-14;JPM;64.27
2015-12-15;JPM;66.1
2015-12-16;JPM;67.53
2015-12-17;JPM;66.28
2015-12-18;JPM;64.4
2015-12-21;JPM;65.54
2015-12-22;JPM;65.68
2015-12-23;JPM;66.73
2015-12-24;JPM;66.6
2015-12-28;JPM;66.38
2015-12-29;JPM;67.07
2015-12-30;JPM;66.59
2015-12-31;JPM;66.03
2016-01-04;JPM;63.62
2016-01-05;JPM;63.73
2016-01-06;JPM;62.81
2016-01-07;JPM;60.27
2016-01-08;JPM;58.92
2016-01-11;JPM;58.83
2016-01-12;JPM;58.96
2016-01-13;JPM;57.34
2016-01-14;JPM;58.2
2016-01-15;JPM;57.04
2016-01-19;JPM;57.01
2016-01-20;JPM;55.51
2016-01-21;JPM;55.25
2016-01-22;JPM;56.95
2016-01-25;JPM;55.66
2016-01-26;JPM;57.08
2016-01-27;JPM;57.04
2016-01-28;JPM;57.28
2016-01-29;JPM;59.5
2016-02-01;JPM;58.86
2016-02-02;JPM;57.03
2016-02-03;JPM;57.41
2016-02-04;JPM;58.4
2016-02-05;JPM;57.75
2016-02-08;JPM;56.54
2016-02-09;JPM;56.2
2016-02-10;JPM;55.52
2016-02-11;JPM;53.07
2016-02-12;JPM;57.49
2016-02-16;JPM;58.35
2016-02-17;JPM;58.77
2016-02-18;JPM;57.81
2016-02-19;JPM;57.82
2016-02-22;JPM;58.57
2016-02-23;JPM;56.12
2016-02-24;JPM;56.14
2016-02-25;JPM;57.01
2016-02-26;JPM;57.54
2016-02-29;JPM;56.3
2016-03-01;JPM;59.2
2016-03-02;JPM;59.76
2016-03-03;JPM;59.96
2016-03-04;JPM;60.05
2016-03-07;JPM;59.94
2016-03-08;JPM;58.78
2016-03-09;JPM;59.12
2016-03-10;JPM;58.61
2016-03-11;JPM;59.34
2016-03-14;JPM;59.12
2016-03-15;JPM;59.2
2016-03-16;JPM;58.92
2016-03-17;JPM;58.75
2016-03-18;JPM;60.48
2016-03-21;JPM;60.46
2016-03-22;JPM;60.24
2016-03-23;JPM;59.94
2016-03-24;JPM;59.48
2016-03-28;JPM;59.4
2016-03-29;JPM;59.03
2016-03-30;JPM;59.71
2016-03-31;JPM;59.22
2016-04-01;JPM;59.87
2016-04-04;JPM;59.2
2016-04-05;JPM;58.36
2016-04-06;JPM;58.81
2016-04-07;JPM;57.32
2016-04-08;JPM;57.74
2016-04-11;JPM;58.2
2016-04-12;JPM;59.28
2016-04-13;JPM;61.79
2016-04-14;JPM;62.59
2016-04-15;JPM;61.87
2016-04-18;JPM;62.27
2016-04-19;JPM;63.32
2016-04-20;JPM;64.24
2016-04-21;JPM;63.6
2016-04-22;JPM;63.97
2016-04-25;JPM;63.6
2016-04-26;JPM;63.93
2016-04-27;JPM;64.11
2016-04-28;JPM;63.6
2016-04-29;JPM;63.2
2016-05-02;JPM;63.79
2016-05-03;JPM;62.56
2016-05-04;JPM;61.57
2016-05-05;JPM;61.24
2016-05-06;JPM;61.6
2016-05-09;JPM;61.21
2016-05-10;JPM;62.04
2016-05-11;JPM;61.81
2016-05-12;JPM;61.77
2016-05-13;JPM;61.2
2016-05-16;JPM;61.66
2016-05-17;JPM;61.66
2016-05-18;JPM;64.04
2016-05-19;JPM;63.39
2016-05-20;JPM;63.51
2016-05-23;JPM;63.46
2016-05-24;JPM;64.54
2016-05-25;JPM;65.52
2016-05-26;JPM;65.03
2016-05-27;JPM;65.43
2016-05-31;JPM;65.27
2016-06-01;JPM;65.69
2016-06-02;JPM;65.81
2016-06-03;JPM;64.64
2016-06-06;JPM;65.28
2016-06-07;JPM;65.06
2016-06-08;JPM;65.25
2016-06-09;JPM;64.75
2016-06-10;JPM;63.84
2016-06-13;JPM;63.27
2016-06-14;JPM;62.08
2016-06-15;JPM;61.97
2016-06-16;JPM;62.22
2016-06-17;JPM;62.28
2016-06-20;JPM;62.37
2016-06-21;JPM;62.95
2016-06-22;JPM;62.71
2016-06-23;JPM;64.05
2016-06-24;JPM;59.6
2016-06-27;JPM;57.61
2016-06-28;JPM;59.52
2016-06-29;JPM;61.2
2016-06-30;JPM;62.14
2016-07-01;JPM;61.26
2016-07-05;JPM;59.55
2016-07-06;JPM;60.19
2016-07-07;JPM;60.58
2016-07-08;JPM;61.83
2016-07-11;JPM;62.27
2016-07-12;JPM;63.2
2016-07-13;JPM;63.16
2016-07-14;JPM;64.12
2016-07-15;JPM;64.18
2016-07-18;JPM;63.96
2016-07-19;JPM;63.86
2016-07-20;JPM;63.93
2016-07-21;JPM;63.69
2016-07-22;JPM;64.04
2016-07-25;JPM;63.87
2016-07-26;JPM;64.13
2016-07-27;JPM;64.33
2016-07-28;JPM;64.1
2016-07-29;JPM;63.97
2016-08-01;JPM;63.8
2016-08-02;JPM;63.65
2016-08-03;JPM;64.66
2016-08-04;JPM;64.56
2016-08-05;JPM;66.3
2016-08-08;JPM;66.1
2016-08-09;JPM;65.87
2016-08-10;JPM;65.28
2016-08-11;JPM;65.46
2016-08-12;JPM;65.32
2016-08-15;JPM;65.72
2016-08-16;JPM;65.71
2016-08-17;JPM;65.89
2016-08-18;JPM;65.95
2016-08-19;JPM;65.86
2016-08-22;JPM;65.8
2016-08-23;JPM;65.77
2016-08-24;JPM;65.95
2016-08-25;JPM;66.07
2016-08-26;JPM;66.22
2016-08-29;JPM;66.95
2016-08-30;JPM;67.5
2016-08-31;JPM;67.5
2016-09-01;JPM;67.21
2016-09-02;JPM;67.49
2016-09-06;JPM;67.44
2016-09-07;JPM;67.16
2016-09-08;JPM;67.25
2016-09-09;JPM;66.65
2016-09-12;JPM;67.06
2016-09-13;JPM;66.53
2016-09-14;JPM;66.4
2016-09-15;JPM;66.64
2016-09-16;JPM;65.82
2016-09-19;JPM;66.19
2016-09-20;JPM;66.46
2016-09-21;JPM;66.84
2016-09-22;JPM;67.39
2016-09-23;JPM;67.25
2016-09-26;JPM;65.78
2016-09-27;JPM;66.36
2016-09-28;JPM;66.71
2016-09-29;JPM;65.65
2016-09-30;JPM;66.59
2016-10-03;JPM;66.51
2016-10-04;JPM;66.6
2016-10-05;JPM;67.69
2016-10-06;JPM;67.87
2016-10-07;JPM;68.11
2016-10-10;JPM;68.64
2016-10-11;JPM;68.31
2016-10-12;JPM;68.13
2016-10-13;JPM;67.74
2016-10-14;JPM;67.52
2016-10-17;JPM;67.17
2016-10-18;JPM;67.7
2016-10-19;JPM;68.35
2016-10-20;JPM;68.26
2016-10-21;JPM;68.49
2016-10-24;JPM;68.87
2016-10-25;JPM;68.8
2016-10-26;JPM;69.13
2016-10-27;JPM;69.23
2016-10-28;JPM;69.11
2016-10-31;JPM;69.26
2016-11-01;JPM;68.97
2016-11-02;JPM;68.68
2016-11-03;JPM;68.38
2016-11-04;JPM;67.76
2016-11-07;JPM;69.88
2016-11-08;JPM;70.03
2016-11-09;JPM;73.25
2016-11-10;JPM;76.65
2016-11-11;JPM;76.69
2016-11-14;JPM;79.51
2016-11-15;JPM;79.36
2016-11-16;JPM;77.4
2016-11-17;JPM;78.02
2016-11-18;JPM;77.71
2016-11-21;JPM;78.05
2016-11-22;JPM;78.53
2016-11-23;JPM;78.86
2016-11-25;JPM;78.83
2016-11-28;JPM;78.32
2016-11-29;JPM;78.92
2016-11-30;JPM;80.17
2016-12-01;JPM;81.79
2016-12-02;JPM;81.6
2016-12-05;JPM;83.26
2016-12-06;JPM;83.69
2016-12-07;JPM;84.07
2016-12-08;JPM;85.12
2016-12-09;JPM;85.49
2016-12-12;JPM;84.73
2016-12-13;JPM;84.76
2016-12-14;JPM;84.73
2016-12-15;JPM;86.0
2016-12-16;JPM;84.94
2016-12-19;JPM;85.43
2016-12-20;JPM;86.53
2016-12-21;JPM;86.75
2016-12-22;JPM;86.89
2016-12-23;JPM;87.05
2016-12-27;JPM;87.13
2016-12-28;JPM;86.5
2016-12-29;JPM;85.89
2016-12-30;JPM;86.29
2010-01-04;XOM;69.15
2010-01-05;XOM;69.42
2010-01-06;XOM;70.02
2010-01-07;XOM;69.8
2010-01-08;XOM;69.52
2010-01-11;XOM;70.3
2010-01-12;XOM;69.95
2010-01-13;XOM;69.67
2010-01-14;XOM;69.68
2010-01-15;XOM;69.11
2010-01-19;XOM;69.27
2010-01-20;XOM;68.03
2010-01-21;XOM;66.7
2010-01-22;XOM;66.1
2010-01-25;XOM;65.85
2010-01-26;XOM;65.92
2010-01-27;XOM;65.54
2010-01-28;XOM;64.96
2010-01-29;XOM;64.43
2010-02-01;XOM;66.18
2010-02-02;XOM;66.96
2010-02-03;XOM;66.6
2010-02-04;XOM;64.72
2010-02-05;XOM;64.8
2010-02-08;XOM;64.35
2010-02-09;XOM;65.2
2010-02-10;XOM;64.85
2010-02-11;XOM;65.24
2010-02-12;XOM;64.8
2010-02-16;XOM;66.28
2010-02-17;XOM;65.76
2010-02-18;XOM;65.96
2010-02-19;XOM;65.87
2010-02-22;XOM;65.4
2010-02-23;XOM;64.94
2010-02-24;XOM;65.55
2010-02-25;XOM;65.14
2010-02-26;XOM;65.0
2010-03-01;XOM;65.4
2010-03-02;XOM;65.49
2010-03-03;XOM;65.43
2010-03-04;XOM;65.4
2010-03-05;XOM;66.47
2010-03-08;XOM;66.48
2010-03-09;XOM;66.78
2010-03-10;XOM;67.22
2010-03-11;XOM;67.22
2010-03-12;XOM;66.8
2010-03-15;XOM;66.3
2010-03-16;XOM;66.57
2010-03-17;XOM;67.36
2010-03-18;XOM;67.39
2010-03-19;XOM;67.04
2010-03-22;XOM;66.97
2010-03-23;XOM;66.95
2010-03-24;XOM;66.5
2010-03-25;XOM;66.3
2010-03-26;XOM;66.54
2010-03-29;XOM;67.3
2010-03-30;XOM;67.05
2010-03-31;XOM;66.98
2010-04-01;XOM;67.61
2010-04-05;XOM;68.19
2010-04-06;XOM;67.9
2010-04-07;XOM;67.34
2010-04-08;XOM;67.86
2010-04-09;XOM;68.76
2010-04-12;XOM;68.71
2010-04-13;XOM;68.66
2010-04-14;XOM;68.61
2010-04-15;XOM;68.26
2010-04-16;XOM;67.93
2010-04-19;XOM;68.23
2010-04-20;XOM;68.97
2010-04-21;XOM;68.92
2010-04-22;XOM;68.56
2010-04-23;XOM;69.24
2010-04-26;XOM;69.29
2010-04-27;XOM;68.27
2010-04-28;XOM;69.19
2010-04-29;XOM;68.66
2010-04-30;XOM;67.77
2010-05-03;XOM;67.84
2010-05-04;XOM;66.47
2010-05-05;XOM;66.17
2010-05-06;XOM;63.89
2010-05-07;XOM;63.7
2010-05-10;XOM;65.23
2010-05-11;XOM;64.46
2010-05-12;XOM;64.91
2010-05-13;XOM;64.74
2010-05-14;XOM;63.6
2010-05-17;XOM;63.27
2010-05-18;XOM;62.79
2010-05-19;XOM;62.45
2010-05-20;XOM;60.33
2010-05-21;XOM;60.88
2010-05-24;XOM;60.19
2010-05-25;XOM;59.71
2010-05-26;XOM;59.31
2010-05-27;XOM;61.46
2010-05-28;XOM;60.46
2010-06-01;XOM;59.25
2010-06-02;XOM;60.77
2010-06-03;XOM;61.56
2010-06-04;XOM;59.52
2010-06-07;XOM;59.3
2010-06-08;XOM;61.24
2010-06-09;XOM;60.03
2010-06-10;XOM;61.89
2010-06-11;XOM;61.86
2010-06-14;XOM;61.37
2010-06-15;XOM;62.51
2010-06-16;XOM;62.51
2010-06-17;XOM;62.6
2010-06-18;XOM;63.1
2010-06-21;XOM;63.13
2010-06-22;XOM;61.94
2010-06-23;XOM;61.1
2010-06-24;XOM;60.07
2010-06-25;XOM;59.1
2010-06-28;XOM;58.47
2010-06-29;XOM;57.29
2010-06-30;XOM;57.07
2010-07-01;XOM;56.61
2010-07-02;XOM;56.57
2010-07-06;XOM;57.46
2010-07-07;XOM;58.43
2010-07-08;XOM;58.81
2010-07-09;XOM;58.78
2010-07-12;XOM;58.94
2010-07-13;XOM;59.42
2010-07-14;XOM;59.26
2010-07-15;XOM;59.27
2010-07-16;XOM;57.96
2010-07-19;XOM;58.43
2010-07-20;XOM;58.95
2010-07-21;XOM;58.17
2010-07-22;XOM;59.38
2010-07-23;XOM;59.72
2010-07-26;XOM;60.39
2010-07-27;XOM;60.81
2010-07-28;XOM;60.91
2010-07-29;XOM;60.34
2010-07-30;XOM;59.68
2010-08-02;XOM;61.94
2010-08-03;XOM;62.72
2010-08-04;XOM;62.72
2010-08-05;XOM;62.71
2010-08-06;XOM;61.97
2010-08-09;XOM;62.45
2010-08-10;XOM;61.93
2010-08-11;XOM;60.39
2010-08-12;XOM;60.23
2010-08-13;XOM;59.91
2010-08-16;XOM;59.88
2010-08-17;XOM;60.82
2010-08-18;XOM;60.15
2010-08-19;XOM;59.29
2010-08-20;XOM;58.89
2010-08-23;XOM;59.5
2010-08-24;XOM;58.94
2010-08-25;XOM;58.91
2010-08-26;XOM;58.48
2010-08-27;XOM;59.8
2010-08-30;XOM;59.0
2010-08-31;XOM;59.11
2010-09-01;XOM;60.91
2010-09-02;XOM;61.06
2010-09-03;XOM;61.32
2010-09-07;XOM;60.55
2010-09-08;XOM;60.75
2010-09-09;XOM;61.05
2010-09-10;XOM;61.2
2010-09-13;XOM;61.0
2010-09-14;XOM;61.01
2010-09-15;XOM;61.0
2010-09-16;XOM;60.97
2010-09-17;XOM;60.78
2010-09-20;XOM;61.55
2010-09-21;XOM;61.54
2010-09-22;XOM;61.45
2010-09-23;XOM;61.15
2010-09-24;XOM;61.75
2010-09-27;XOM;61.71
2010-09-28;XOM;62.06
2010-09-29;XOM;61.59
2010-09-30;XOM;61.79
2010-10-01;XOM;62.54
2010-10-04;XOM;62.19
2010-10-05;XOM;63.26
2010-10-06;XOM;63.94
2010-10-07;XOM;63.85
2010-10-08;XOM;64.38
2010-10-11;XOM;64.55
2010-10-12;XOM;64.7
2010-10-13;XOM;65.04
2010-10-14;XOM;65.3
2010-10-15;XOM;65.19
2010-10-18;XOM;66.28
2010-10-19;XOM;65.12
2010-10-20;XOM;66.01
2010-10-21;XOM;66.32
2010-10-22;XOM;66.34
2010-10-25;XOM;66.2
2010-10-26;XOM;66.53
2010-10-27;XOM;65.67
2010-10-28;XOM;66.22
2010-10-29;XOM;66.49
2010-11-01;XOM;66.95
2010-11-02;XOM;67.84
2010-11-03;XOM;67.97
2010-11-04;XOM;69.38
2010-11-05;XOM;70.0
2010-11-08;XOM;70.32
2010-11-09;XOM;70.63
2010-11-10;XOM;71.13
2010-11-11;XOM;71.83
2010-11-12;XOM;70.99
2010-11-15;XOM;70.48
2010-11-16;XOM;68.94
2010-11-17;XOM;69.01
2010-11-18;XOM;70.31
2010-11-19;XOM;70.54
2010-11-22;XOM;70.19
2010-11-23;XOM;68.98
2010-11-24;XOM;69.88
2010-11-26;XOM;69.23
2010-11-29;XOM;69.45
2010-11-30;XOM;69.56
2010-12-01;XOM;71.33
2010-12-02;XOM;71.48
2010-12-03;XOM;71.19
2010-12-06;XOM;71.31
2010-12-07;XOM;71.46
2010-12-08;XOM;71.85
2010-12-09;XOM;72.0
2010-12-10;XOM;72.18
2010-12-13;XOM;72.36
2010-12-14;XOM;72.18
2010-12-15;XOM;71.85
2010-12-16;XOM;72.22
2010-12-17;XOM;72.17
2010-12-20;XOM;72.22
2010-12-21;XOM;72.72
2010-12-22;XOM;72.8
2010-12-23;XOM;73.2
2010-12-27;XOM;73.01
2010-12-28;XOM;73.42
2010-12-29;XOM;73.37
2010-12-30;XOM;73.36
2010-12-31;XOM;73.12
2011-01-03;XOM;74.55
2011-01-04;XOM;74.9
2011-01-05;XOM;74.7
2011-01-06;XOM;75.18
2011-01-07;XOM;75.59
2011-01-10;XOM;75.13
2011-01-11;XOM;75.69
2011-01-12;XOM;76.58
2011-01-13;XOM;76.71
2011-01-14;XOM;77.84
2011-01-18;XOM;78.71
2011-01-19;XOM;78.24
2011-01-20;XOM;77.75
2011-01-21;XOM;78.98
2011-01-24;XOM;78.59
2011-01-25;XOM;78.68
2011-01-26;XOM;79.66
2011-01-27;XOM;79.88
2011-01-28;XOM;78.99
2011-01-31;XOM;80.68
2011-02-01;XOM;83.91
2011-02-02;XOM;83.41
2011-02-03;XOM;83.44
2011-02-04;XOM;83.28
2011-02-07;XOM;83.93
2011-02-08;XOM;82.98
2011-02-09;XOM;82.55
2011-02-10;XOM;83.2
2011-02-11;XOM;82.82
2011-02-14;XOM;84.91
2011-02-15;XOM;82.97
2011-02-16;XOM;83.69
2011-02-17;XOM;83.88
2011-02-18;XOM;84.5
2011-02-22;XOM;85.44
2011-02-23;XOM;87.07
2011-02-24;XOM;85.97
2011-02-25;XOM;85.34
2011-02-28;XOM;85.53
2011-03-01;XOM;84.8
2011-03-02;XOM;85.08
2011-03-03;XOM;85.82
2011-03-04;XOM;85.08
2011-03-07;XOM;84.72
2011-03-08;XOM;84.6
2011-03-09;XOM;84.38
2011-03-10;XOM;81.38
2011-03-11;XOM;82.12
2011-03-14;XOM;82.38
2011-03-15;XOM;81.39
2011-03-16;XOM;79.31
2011-03-17;XOM;81.16
2011-03-18;XOM;80.85
2011-03-21;XOM;82.84
2011-03-22;XOM;82.56
2011-03-23;XOM;82.6
2011-03-24;XOM;82.73
2011-03-25;XOM;83.62
2011-03-28;XOM;83.47
2011-03-29;XOM;83.25
2011-03-30;XOM;84.49
2011-03-31;XOM;84.13
2011-04-01;XOM;84.68
2011-04-04;XOM;84.87
2011-04-05;XOM;85.42
2011-04-06;XOM;85.18
2011-04-07;XOM;85.76
2011-04-08;XOM;85.95
2011-04-11;XOM;85.16
2011-04-12;XOM;83.18
2011-04-13;XOM;83.16
2011-04-14;XOM;83.44
2011-04-15;XOM;84.29
2011-04-18;XOM;83.1
2011-04-19;XOM;83.8
2011-04-20;XOM;85.65
2011-04-21;XOM;86.36
2011-04-25;XOM;86.22
2011-04-26;XOM;87.42
2011-04-27;XOM;87.78
2011-04-28;XOM;87.34
2011-04-29;XOM;87.98
2011-05-02;XOM;86.97
2011-05-03;XOM;85.62
2011-05-04;XOM;84.81
2011-05-05;XOM;82.62
2011-05-06;XOM;82.69
2011-05-09;XOM;83.18
2011-05-10;XOM;83.34
2011-05-11;XOM;81.12
2011-05-12;XOM;81.05
2011-05-13;XOM;80.87
2011-05-16;XOM;80.24
2011-05-17;XOM;80.41
2011-05-18;XOM;81.74
2011-05-19;XOM;82.33
2011-05-20;XOM;81.57
2011-05-23;XOM;80.67
2011-05-24;XOM;81.29
2011-05-25;XOM;81.96
2011-05-26;XOM;82.39
2011-05-27;XOM;82.63
2011-05-31;XOM;83.47
2011-06-01;XOM;82.03
2011-06-02;XOM;81.33
2011-06-03;XOM;81.18
2011-06-06;XOM;80.29
2011-06-07;XOM;80.0
2011-06-08;XOM;80.76
2011-06-09;XOM;81.18
2011-06-10;XOM;79.78
2011-06-13;XOM;79.23
2011-06-14;XOM;80.38
2011-06-15;XOM;78.66
2011-06-16;XOM;79.22
2011-06-17;XOM;79.02
2011-06-20;XOM;79.71
2011-06-21;XOM;80.57
2011-06-22;XOM;79.82
2011-06-23;XOM;78.44
2011-06-24;XOM;76.78
2011-06-27;XOM;77.92
2011-06-28;XOM;79.63
2011-06-29;XOM;80.25
2011-06-30;XOM;81.38
2011-07-01;XOM;82.01
2011-07-05;XOM;81.6
2011-07-06;XOM;81.57
2011-07-07;XOM;82.36
2011-07-08;XOM;82.42
2011-07-11;XOM;81.9
2011-07-12;XOM;81.89
2011-07-13;XOM;82.48
2011-07-14;XOM;82.24
2011-07-15;XOM;83.0
2011-07-18;XOM;82.65
2011-07-19;XOM;83.63
2011-07-20;XOM;83.3
2011-07-21;XOM;85.02
2011-07-22;XOM;85.22
2011-07-25;XOM;84.57
2011-07-26;XOM;84.37
2011-07-27;XOM;83.31
2011-07-28;XOM;81.46
2011-07-29;XOM;79.79
2011-08-01;XOM;79.6
2011-08-02;XOM;77.84
2011-08-03;XOM;77.72
2011-08-04;XOM;73.84
2011-08-05;XOM;74.82
2011-08-08;XOM;70.19
2011-08-09;XOM;71.64
2011-08-10;XOM;68.03
2011-08-11;XOM;71.58
2011-08-12;XOM;72.0
2011-08-15;XOM;74.29
2011-08-16;XOM;73.5
2011-08-17;XOM;74.16
2011-08-18;XOM;70.94
2011-08-19;XOM;69.8
2011-08-22;XOM;70.18
2011-08-23;XOM;73.66
2011-08-24;XOM;73.54
2011-08-25;XOM;71.77
2011-08-26;XOM;72.64
2011-08-29;XOM;74.12
2011-08-30;XOM;73.91
2011-08-31;XOM;74.02
2011-09-01;XOM;73.49
2011-09-02;XOM;72.14
2011-09-06;XOM;71.15
2011-09-07;XOM;73.65
2011-09-08;XOM;72.82
2011-09-09;XOM;71.01
2011-09-12;XOM;71.84
2011-09-13;XOM;71.65
2011-09-14;XOM;72.64
2011-09-15;XOM;74.01
2011-09-16;XOM;74.55
2011-09-19;XOM;73.7
2011-09-20;XOM;74.01
2011-09-21;XOM;71.97
2011-09-22;XOM;69.24
2011-09-23;XOM;69.31
2011-09-26;XOM;71.72
2011-09-27;XOM;72.91
2011-09-28;XOM;72.07
2011-09-29;XOM;73.88
2011-09-30;XOM;72.63
2011-10-03;XOM;71.15
2011-10-04;XOM;72.83
2011-10-05;XOM;73.95
2011-10-06;XOM;73.89
2011-10-07;XOM;73.56
2011-10-10;XOM;76.28
2011-10-11;XOM;76.27
2011-10-12;XOM;77.16
2011-10-13;XOM;76.37
2011-10-14;XOM;78.11
2011-10-17;XOM;77.47
2011-10-18;XOM;78.89
2011-10-19;XOM;78.43
2011-10-20;XOM;78.71
2011-10-21;XOM;80.13
2011-10-24;XOM;80.17
2011-10-25;XOM;79.44
2011-10-26;XOM;81.07
2011-10-27;XOM;81.88
2011-10-28;XOM;81.48
2011-10-31;XOM;78.09
2011-11-01;XOM;75.94
2011-11-02;XOM;77.37
2011-11-03;XOM;78.86
2011-11-04;XOM;78.52
2011-11-07;XOM;79.35
2011-11-08;XOM;79.76
2011-11-09;XOM;77.39
2011-11-10;XOM;78.7
2011-11-11;XOM;79.72
2011-11-14;XOM;78.96
2011-11-15;XOM;79.09
2011-11-16;XOM;78.25
2011-11-17;XOM;77.86
2011-11-18;XOM;77.9
2011-11-21;XOM;76.91
2011-11-22;XOM;76.03
2011-11-23;XOM;74.58
2011-11-25;XOM;73.9
2011-11-28;XOM;75.84
2011-11-29;XOM;76.93
2011-11-30;XOM;80.44
2011-12-01;XOM;79.79
2011-12-02;XOM;79.79
2011-12-05;XOM;80.45
2011-12-06;XOM;80.82
2011-12-07;XOM;81.08
2011-12-08;XOM;79.87
2011-12-09;XOM;81.34
2011-12-12;XOM;80.05
2011-12-13;XOM;80.53
2011-12-14;XOM;79.44
2011-12-15;XOM;80.03
2011-12-16;XOM;80.16
2011-12-19;XOM;79.53
2011-12-20;XOM;82.0
2011-12-21;XOM;83.12
2011-12-22;XOM;84.29
2011-12-23;XOM;85.22
2011-12-27;XOM;85.28
2011-12-28;XOM;84.18
2011-12-29;XOM;85.27
2011-12-30;XOM;84.76
2012-01-03;XOM;86.0
2012-01-04;XOM;86.02
2012-01-05;XOM;85.76
2012-01-06;XOM;85.12
2012-01-09;XOM;85.5
2012-01-10;XOM;85.72
2012-01-11;XOM;85.08
2012-01-12;XOM;84.74
2012-01-13;XOM;84.88
2012-01-17;XOM;85.69
2012-01-18;XOM;86.45
2012-01-19;XOM;87.03
2012-01-20;XOM;87.49
2012-01-23;XOM;87.47
2012-01-24;XOM;87.18
2012-01-25;XOM;87.22
2012-01-26;XOM;86.77
2012-01-27;XOM;85.83
2012-01-30;XOM;85.49
2012-01-31;XOM;83.74
2012-02-01;XOM;83.97
2012-02-02;XOM;83.53
2012-02-03;XOM;84.92
2012-02-06;XOM;85.75
2012-02-07;XOM;86.34
2012-02-08;XOM;85.32
2012-02-09;XOM;84.88
